LAT;-29,18597;;;;;;;;;
LONG;-51,58266;;;;;;;;;
;HC Air temperature [°C];Dew Point [°C];Solar radiation [W/m2];HC Relative humidity [%];Precipitation [mm];Leaf Wetness [min];Wind speed [m/s];;Battery [mV];
Date/Time;avg;avg;avg;avg;sum;time;avg;max;last;Daily ET0 [mm]
2020-02-23 05:00:00;11,49;11,1;0;98,66;0;0;0;0;6522;
2020-02-23 04:00:00;11,75;11,2;0;97,92;0;0;0;0,1;6532;
2020-02-23 03:00:00;11,93;11,5;0;98,09;0;0;0;0;6522;
2020-02-23 02:00:00;12,17;11,6;0;97,25;0;0;0;0;6542;
2020-02-23 01:00:00;12,17;11,3;0;95,64;0;0;0;0;6542;
2020-02-23 00:00:00;13,31;11,3;0;88,83;0;0;0;0,2;6512;4,4
2020-02-22 23:00:00;13,8;10,8;0;83,03;0;0;0,2;0,6;6532;
2020-02-22 22:00:00;13,8;9,3;0;75,05;0;0;0,1;0,5;6590;
2020-02-22 21:00:00;13,66;8,1;0;70,06;0;0;0;0,3;6640;
2020-02-22 20:00:00;14,57;7,7;0;64,24;0;0;0;0,1;6698;
2020-02-22 19:00:00;18,14;6,8;53;48,5;0;0;0,3;0,7;6806;
2020-02-22 18:00:00;20,98;6;308;38,42;0;0;0,4;0,8;6884;
2020-02-22 17:00:00;22,09;5,9;566;35,69;0;0;0,4;1,1;6904;
2020-02-22 16:00:00;22,17;6,2;799;36,36;0;0;0,6;1,1;6904;
2020-02-22 15:00:00;21,86;6,2;987;37,04;0;0;0,6;1,2;6904;
2020-02-22 14:00:00;21,01;6,2;1102;38,63;0;0;0,6;1;6904;
2020-02-22 13:00:00;19,52;5,8;1142;41,3;0;0;0,9;1,6;6904;
2020-02-22 12:00:00;18,17;5,7;1062;44,87;0;0;0,8;1,6;6904;
2020-02-22 11:00:00;17,07;5,7;815;47,97;0;0;0,7;1,4;6914;
2020-02-22 10:00:00;15,87;6,3;596;53,78;0;0;0,4;1;6914;
2020-02-22 09:00:00;14,15;7,4;538;64,77;0;0;0,7;1,4;6904;
2020-02-22 08:00:00;12,08;7,8;153;75,72;0;0;0,2;0,5;6894;
2020-02-22 07:00:00;11,25;8;26;81,34;0;0;0;0,2;6630;
2020-02-22 06:00:00;11,46;8,3;0;81,95;0;0;0;0;6502;
2020-02-22 05:00:00;11,11;8,2;0;83,53;0;0;0;0;6512;
2020-02-22 04:00:00;11,92;9;0;83,24;0;0;0;0;6542;
2020-02-22 03:00:00;12,18;9,8;0;85,99;0;0;0;0;6542;
2020-02-22 02:00:00;11,3;9,4;0;88,91;0;0;0;0;6532;
2020-02-22 01:00:00;12,54;9,1;0;80,63;0;0;0;0,2;6542;
2020-02-22 00:00:00;13,37;9;0;75,7;0;0;0,1;0,3;6522;4,3
2020-02-21 23:00:00;13,81;9,2;0;74,58;0;0;0;0,2;6542;
2020-02-21 22:00:00;14,94;7,7;0;62,84;0;0;0;0,2;6590;
2020-02-21 21:00:00;14,9;7,2;0;60,77;0;0;0;0,1;6650;
2020-02-21 20:00:00;15,95;6,9;0;56,04;0;0;0;0,1;6718;
2020-02-21 19:00:00;19,2;6,3;66;43,8;0;0;0,5;1,3;6826;
2020-02-21 18:00:00;21,06;6,6;331;39,8;0;0;0,9;1,5;6894;
2020-02-21 17:00:00;21,84;6,9;661;38,87;0;0;1,1;1,7;6904;
2020-02-21 16:00:00;22,4;7,1;864;37,88;0;0;1,4;1,8;6904;
2020-02-21 15:00:00;22,23;7;921;38,3;0;0;1;1,7;6904;
2020-02-21 14:00:00;22,03;8,3;1178;41,98;0;0;1,2;1,7;6904;
2020-02-21 13:00:00;21,54;9,3;1077;46,43;0;0;1,2;1,7;6904;
2020-02-21 12:00:00;19,97;8,9;766;49,69;0;0;0,7;1,2;6914;
2020-02-21 11:00:00;19,84;8,9;685;50,14;0;0;0,6;1;6904;
2020-02-21 10:00:00;18,54;9,1;460;55,1;0;0;0,2;0,5;6904;
2020-02-21 09:00:00;16,27;9,5;231;65,36;0;0;0,1;0,3;6914;
2020-02-21 08:00:00;15,32;10,3;72;72,75;0;0;0,1;0,2;6718;
2020-02-21 07:00:00;14,73;10,8;13;78,51;0;0;0;0,2;6532;
2020-02-21 06:00:00;14,87;11,6;0;81,37;0;0;0,1;0,2;6502;
2020-02-21 05:00:00;15,65;13,6;0;88,62;0;0;0,3;0,7;6502;
2020-02-21 04:00:00;16,64;14,5;0;87,81;0;0;0,2;0,4;6532;
2020-02-21 03:00:00;17,25;14,2;0;83,24;0;0;0,1;0,5;6522;
2020-02-21 02:00:00;17,68;14,5;0;82,37;0;0;0,2;0,4;6542;
2020-02-21 01:00:00;18,04;15,2;0;84,24;0;0;0,1;0,4;6542;
2020-02-21 00:00:00;18,53;16,2;0;87,08;0;0;0,2;0,6;6532;4,8
2020-02-20 23:00:00;19,01;16,9;0;88,81;0;0;0,4;0,8;6532;
2020-02-20 22:00:00;19,79;17,3;0;86,39;0;0;0,4;0,7;6542;
2020-02-20 21:00:00;20,88;17,7;0;82,72;0;0;0,2;0,5;6590;
2020-02-20 20:00:00;22,73;16,3;0;67,94;0;0;0;0,2;6640;
2020-02-20 19:00:00;24,88;15;56;55,1;0;0;0,1;0,4;6766;
2020-02-20 18:00:00;27,22;14,6;338;46,83;0;0;0,4;0,8;6864;
2020-02-20 17:00:00;27,85;14,1;572;43,79;0;0;0,6;1,2;6894;
2020-02-20 16:00:00;28,37;13,4;790;40,54;0;0;0,9;1,4;6894;
2020-02-20 15:00:00;28,55;14,4;1002;42,76;0;0;0,9;1,4;6894;
2020-02-20 14:00:00;28,24;14,2;1087;42,99;0;0;0,8;1,1;6894;
2020-02-20 13:00:00;27,47;15,6;1117;49,15;0;0;0,5;1,1;6894;
2020-02-20 12:00:00;25,74;16,6;871;58,23;0;0;0,7;1,1;6904;
2020-02-20 11:00:00;24,11;18,2;834;70,85;0;0;0,3;0,5;6894;
2020-02-20 10:00:00;19,79;19,2;453;97,5;0;0;0,1;0,5;6904;
2020-02-20 09:00:00;18,66;18,6;257;100;0;0;0,1;0,5;6884;
2020-02-20 08:00:00;17,85;17,7;115;100;0;0;0;0;6894;
2020-02-20 07:00:00;16,23;16,2;18;100;0;0;0;0;6600;
2020-02-20 06:00:00;16,34;16,2;0;100;0;0;0;0;6502;
2020-02-20 05:00:00;16,65;16,6;0;100;0;0;0;0;6522;
2020-02-20 04:00:00;16,73;16,5;0;99,66;0;0;0;0;6512;
2020-02-20 03:00:00;17,18;16,6;0;97,71;0;0;0;0;6532;
2020-02-20 02:00:00;17,69;16,9;0;96,04;0;0;0;0;6542;
2020-02-20 01:00:00;18,38;17;0;92,89;0;0;0;0;6532;
2020-02-20 00:00:00;18,79;17;0;90,18;0;0;0;0;6522;4,8
2020-02-19 23:00:00;19,25;17,3;0;89,35;0;0;0;0,1;6532;
2020-02-19 22:00:00;19,93;17,7;0;87,73;0;0;0;0;6532;
2020-02-19 21:00:00;20,3;18;0;87,91;0;0;0;0;6582;
2020-02-19 20:00:00;22,13;17,7;0;77,29;0;0;0;0,1;6630;
2020-02-19 19:00:00;26,4;17,9;64;60,57;0;0;0;0,2;6748;
2020-02-19 18:00:00;28,42;17,6;305;52,95;0;0;0,2;0,5;6816;
2020-02-19 17:00:00;29,28;17,5;591;50,03;0;0;0,4;0,9;6884;
2020-02-19 16:00:00;30,08;17,3;861;47,34;0;0;0,4;1;6894;
2020-02-19 15:00:00;28,48;17,3;821;51,68;0;0;0,5;1,1;6894;
2020-02-19 14:00:00;28,68;16,9;1120;49,74;0;0;0,7;1,1;6894;
2020-02-19 13:00:00;28,01;17,4;1094;53,26;0;0;0,6;1,4;6894;
2020-02-19 12:00:00;26,32;18,4;847;62,66;0;0;0,2;0,6;6894;
2020-02-19 11:00:00;24,49;19,1;611;73,37;0;0;0,1;0,7;6904;
2020-02-19 10:00:00;23,5;19,3;505;78,33;0;0;0;0;6894;
2020-02-19 09:00:00;21,45;20,4;279;94,83;0;0;0;0;6904;
2020-02-19 08:00:00;20,26;20,2;89;100;0;0;0;0;6766;
2020-02-19 07:00:00;19,47;19,4;26;100;0;0;0;0;6640;
2020-02-19 06:00:00;19,2;19,1;0;100;0,2;0;0;0;6522;
2020-02-19 05:00:00;19,95;19,9;0;100;0;0;0;0;6532;
2020-02-19 04:00:00;20,11;20;0;100;0;0;0;0;6532;
2020-02-19 03:00:00;20,14;20;0;100;0;10;0;0;6532;
2020-02-19 02:00:00;20,31;20,2;0;100;0;35;0;0;6542;
2020-02-19 01:00:00;20,38;20,3;0;100;0;20;0;0;6542;
2020-02-19 00:00:00;20,45;20,4;0;100;0;5;0;0;6532;2,4
2020-02-18 23:00:00;20,61;20,5;0;99,99;0;10;0;0;6532;
2020-02-18 22:00:00;20,86;20,4;0;98,51;0,2;0;0;0,2;6562;
2020-02-18 21:00:00;21,33;20,5;0;96,41;0;0;0;0;6610;
2020-02-18 20:00:00;21,84;21;0;96,04;0;0;0;0,1;6668;
2020-02-18 19:00:00;23,24;22,3;50;95,12;0;0;0;0,2;6816;
2020-02-18 18:00:00;23,82;23,4;165;98,09;0,2;0;0,1;0,4;6894;
2020-02-18 17:00:00;23,26;23,2;134;100;0,2;0;0,1;0,5;6884;
2020-02-18 16:00:00;23,03;23;181;100;0;0;0,2;0,5;6894;
2020-02-18 15:00:00;22,62;22,5;208;99,97;1,2;30;0,3;0,8;6904;
2020-02-18 14:00:00;24,65;21,8;55;85,8;4,6;10;0,8;1,4;6854;
2020-02-18 13:00:00;29,07;22,2;247;67,4;0;0;0,4;1,1;6884;
2020-02-18 12:00:00;28,84;21,8;448;66,38;0;0;0,8;1,2;6894;
2020-02-18 11:00:00;28,4;21,4;494;66,83;0;0;0,8;1,3;6894;
2020-02-18 10:00:00;27,23;21;480;69,79;0;0;0,3;0,8;6894;
2020-02-18 09:00:00;25,4;20,4;314;74,64;0;0;0,2;0,5;6904;
2020-02-18 08:00:00;23,63;20,2;151;81,84;0;15;0;0,2;6894;
2020-02-18 07:00:00;22,34;19,7;33;85,84;0;60;0,2;0,4;6640;
2020-02-18 06:00:00;21,29;19,6;0;91,49;0;60;0;0,1;6522;
2020-02-18 05:00:00;21,41;19,4;0;89,27;0;60;0;0,2;6522;
2020-02-18 04:00:00;21,63;19,5;0;88,58;0;60;0,2;0,7;6532;
2020-02-18 03:00:00;21,11;19,9;0;94,07;0;60;0;0,2;6542;
2020-02-18 02:00:00;21,11;20,3;0;96,32;0;60;0;0,2;6542;
2020-02-18 01:00:00;21,14;20,4;0;96,55;0;60;0;0,1;6542;
2020-02-18 00:00:00;21,36;20,7;0;97,45;0;60;0;0;6532;4,1
2020-02-17 23:00:00;21,58;21,2;0;98,14;0;60;0;0,1;6532;
2020-02-17 22:00:00;21,68;21,3;0;98,84;0;60;0;0;6552;
2020-02-17 21:00:00;21,57;21,5;0;100;0;60;0;0;6610;
2020-02-17 20:00:00;21,87;21,8;0;100;0;60;0;0,1;6678;
2020-02-17 19:00:00;22,63;22,5;43;100;0,2;60;0;0,1;6806;
2020-02-17 18:00:00;22,24;22;51;99,52;1,2;60;0,1;0,4;6834;
2020-02-17 17:00:00;22,67;22,2;52;97,9;1,8;60;0,5;1,3;6806;
2020-02-17 16:00:00;26,36;23,2;224;83,71;5,8;5;0,2;0,6;6796;
2020-02-17 15:00:00;26,69;22,3;258;78,23;1,4;0;0,3;0,8;6894;
2020-02-17 14:00:00;31,06;19,8;556;53,48;0,4;0;1,1;2,4;6894;
2020-02-17 13:00:00;33,45;19,8;986;45,44;0;0;1,2;1,7;6884;
2020-02-17 12:00:00;32,39;20,6;955;50,75;0;0;0,8;1,4;6894;
2020-02-17 11:00:00;30,2;20,6;778;57,22;0;0;0,8;1,4;6894;
2020-02-17 10:00:00;28,82;20,3;656;61,08;0;0;0,6;1,4;6894;
2020-02-17 09:00:00;26,87;20,1;540;67,4;0;0;0,6;1,1;6904;
2020-02-17 08:00:00;24,38;19,7;267;76,2;0;0;0,2;0,7;6894;
2020-02-17 07:00:00;21,21;19,3;39;90,1;0;0;0;0,2;6668;
2020-02-17 06:00:00;21,17;19,1;0;89,04;0;0;0;0,4;6522;
2020-02-17 05:00:00;21,35;19,2;0;88,88;0;0;0;0;6512;
2020-02-17 04:00:00;21,87;19,6;0;87,8;0;0;0;0;6522;
2020-02-17 03:00:00;22,25;19,6;0;85,93;0;0;0;0,2;6522;
2020-02-17 02:00:00;22,36;19,7;0;85,91;0;0;0,1;0,5;6542;
2020-02-17 01:00:00;22,16;20,1;0;89,23;0;0;0;0,4;6542;
2020-02-17 00:00:00;22,82;20;0;85,29;0;0;0;0;6532;4,8
2020-02-16 23:00:00;23,46;19,8;0;81,04;0;0;0;0;6542;
2020-02-16 22:00:00;23,44;20,5;0;84,78;0;0;0;0;6532;
2020-02-16 21:00:00;23,58;20,8;0;85,3;0;0;0;0;6522;
2020-02-16 20:00:00;24,66;20,3;0;77,62;0;0;0,2;0,9;6562;
2020-02-16 19:00:00;25,97;20;0;70,75;0;0;0,5;1,7;6610;
2020-02-16 18:00:00;27,59;20;35;64,12;0;0;0,1;0,7;6698;
2020-02-16 17:00:00;29,38;19;199;54,56;0;0;0,5;1,2;6884;
2020-02-16 16:00:00;31,87;18,7;409;46,35;0;0;0,7;1,9;6894;
2020-02-16 15:00:00;32,86;18,5;704;43,49;0;0;0,4;1,1;6894;
2020-02-16 14:00:00;32,66;18,3;838;43,38;0;0;0,6;1,1;6884;
2020-02-16 13:00:00;32,14;18,2;1157;44,4;0;0;0,7;1,3;6894;
2020-02-16 12:00:00;31,06;18,2;972;47,03;0;0;0,9;1,2;6894;
2020-02-16 11:00:00;29,58;18,5;926;52,13;0;0;0,9;1,3;6894;
2020-02-16 10:00:00;27,27;18,1;715;58,14;0;0;0,9;1,1;6894;
2020-02-16 09:00:00;25,51;18;478;64,04;0;0;0,3;0,8;6904;
2020-02-16 08:00:00;23,28;17,5;206;70,68;0;0;0;0,2;6844;
2020-02-16 07:00:00;20,76;17;21;80,44;0;0;0;0,1;6610;
2020-02-16 06:00:00;20,41;17,1;0;82,31;0;0;0;0;6532;
2020-02-16 05:00:00;20,78;17,1;0;80,47;0;0;0;0,1;6532;
2020-02-16 04:00:00;21,33;17,2;0;78,55;0;0;0;0,1;6542;
2020-02-16 03:00:00;21,38;17,5;0;79,79;0;0;0;0;6542;
2020-02-16 02:00:00;21,56;17,8;0;80,04;0;0;0;0;6532;
2020-02-16 01:00:00;21,14;17,7;0;81,85;0;0;0;0;6542;
2020-02-16 00:00:00;21,51;17,3;0;78,02;0;0;0;0;6532;3,8
2020-02-15 23:00:00;22,5;17,1;0;72,53;0;0;0;0;6522;
2020-02-15 22:00:00;22,57;17,4;0;73,21;0;0;0;0,1;6532;
2020-02-15 21:00:00;23,15;17,4;0;70,69;0;0;0;0;6572;
2020-02-15 20:00:00;25,03;17,1;0;62,27;0;0;0;0,3;6650;
2020-02-15 19:00:00;27,33;17;51;54,05;0;0;0,5;0,9;6756;
2020-02-15 18:00:00;29,02;16,3;233;46,98;0;0;0,4;1;6844;
2020-02-15 17:00:00;28,71;16,4;216;48,12;0;0;0,7;1,1;6884;
2020-02-15 16:00:00;29,3;16,1;333;45,51;0;0;1,3;1,8;6894;
2020-02-15 15:00:00;29,7;15,7;425;43,73;0;0;1;1,5;6894;
2020-02-15 14:00:00;30,85;16,2;777;42,16;0;0;1,1;1,4;6884;
2020-02-15 13:00:00;29,63;16,9;617;47,24;0;0;1;1,7;6894;
2020-02-15 12:00:00;29,05;17,3;817;50,1;0;0;0,7;1,1;6894;
2020-02-15 11:00:00;27,19;17,2;674;55,51;0;0;0,3;0,6;6894;
2020-02-15 10:00:00;25,55;17,2;353;61,04;0;0;0,4;1,1;6894;
2020-02-15 09:00:00;25,03;17,2;470;62,62;0;0;0,1;0,5;6904;
2020-02-15 08:00:00;22,63;17,8;123;74,91;0;0;0;0;6854;
2020-02-15 07:00:00;21,2;17,7;10;81,17;0;0;0;0;6522;
2020-02-15 06:00:00;21,64;17,6;0;78,66;0;0;0;0;6532;
2020-02-15 05:00:00;21,73;17,7;0;78,89;0;0;0;0;6522;
2020-02-15 04:00:00;22,19;17,6;0;75,86;0;0;0;0;6522;
2020-02-15 03:00:00;22,98;17;0;69,94;0;0;0;0;6542;
2020-02-15 02:00:00;23,16;16,8;0;68,15;0;0;0;0;6542;
2020-02-15 01:00:00;22,87;16,8;0;69,64;0;0;0;0;6542;
2020-02-15 00:00:00;22,89;16,8;0;69,31;0;0;0;0;6542;3,5
2020-02-14 23:00:00;23,51;16,8;0;67,15;0;0;0;0;6522;
2020-02-14 22:00:00;24,43;16,1;0;60,76;0;0;0;0;6542;
2020-02-14 21:00:00;24,09;16,5;0;63,29;0;0;0;0;6572;
2020-02-14 20:00:00;24,5;16,7;0;62,67;0;0;0;0;6620;
2020-02-14 19:00:00;25,83;17,1;39;59,54;0;0;0;0;6738;
2020-02-14 18:00:00;27,43;16,6;165;52,24;0;0;0;0;6884;
2020-02-14 17:00:00;27,53;16,3;239;51,12;0;0;0,1;0,4;6884;
2020-02-14 16:00:00;27,88;15,8;307;48,53;0;0;0,4;1,1;6884;
2020-02-14 15:00:00;28,89;16,2;557;46,98;0;0;0,3;1;6884;
2020-02-14 14:00:00;27,89;16;515;49,18;0;0;0,4;0,7;6894;
2020-02-14 13:00:00;26,99;16,3;686;52,83;0;0;0,4;1;6894;
2020-02-14 12:00:00;25,13;15,9;530;57,39;0;0;0,5;1;6904;
2020-02-14 11:00:00;23,94;15,1;488;58,54;0;0;1;1,6;6904;
2020-02-14 10:00:00;23,26;14,9;583;60,26;0;0;1,5;1,7;6904;
2020-02-14 09:00:00;21,3;14,8;365;67,44;0;0;1;1,4;6904;
2020-02-14 08:00:00;19,76;14,8;168;74,16;0;0;1;1,4;6874;
2020-02-14 07:00:00;18,53;15;34;80,8;0;0;0,6;0,8;6630;
2020-02-14 06:00:00;18,13;15,2;0;83,74;0;0;0,2;0,4;6502;
2020-02-14 05:00:00;18,53;15,1;0;81,68;0;0;0,3;0,5;6522;
2020-02-14 04:00:00;19,19;15,3;0;78,83;0;0;0,5;0,8;6522;
2020-02-14 03:00:00;19,71;15,3;0;76,39;0;0;0,5;0,9;6532;
2020-02-14 02:00:00;19,88;15,2;0;75,43;0;0;0,2;0,6;6532;
2020-02-14 01:00:00;20,54;15,1;0;71,69;0;0;0,2;0,5;6542;
2020-02-14 00:00:00;20,9;15;0;69,96;0;0;0,1;0,4;6522;5,6
2020-02-13 23:00:00;21,2;15,1;0;68,84;0;0;0,1;0,6;6532;
2020-02-13 22:00:00;22,24;14,9;0;63,89;0;0;0;0,3;6542;
2020-02-13 21:00:00;23,98;14,8;0;57,21;0;0;0,2;0,6;6552;
2020-02-13 20:00:00;24,03;14,3;0;55,13;0;0;0;0,2;6620;
2020-02-13 19:00:00;28,5;12,6;72;38,75;0;0;0;0,1;6718;
2020-02-13 18:00:00;31,55;10,8;345;28,47;0;0;0;0,1;6786;
2020-02-13 17:00:00;32,05;10,7;632;27,72;0;0;0;0,3;6884;
2020-02-13 16:00:00;31,53;10,6;865;28,27;0;0;0,2;1;6894;
2020-02-13 15:00:00;31,16;12,2;952;31,96;0;0;0,6;1,1;6884;
2020-02-13 14:00:00;31,04;13,5;1122;35,17;0;0;0,5;1,1;6894;
2020-02-13 13:00:00;29,3;13,8;1130;39,64;0;0;0,8;1,2;6894;
2020-02-13 12:00:00;27,68;14,5;1071;45,38;0;0;0,6;1,1;6894;
2020-02-13 11:00:00;25,32;14,7;930;52,52;0;0;0,8;1,5;6904;
2020-02-13 10:00:00;23,29;14,4;730;58,07;0;0;0,8;1,3;6904;
2020-02-13 09:00:00;20,65;13,8;493;65,6;0;0;1;1,5;6904;
2020-02-13 08:00:00;18,51;13,2;231;72,25;0;0;0,8;1,2;6904;
2020-02-13 07:00:00;16,85;12,9;27;78,67;0;0;0,6;1;6610;
2020-02-13 06:00:00;16,98;12,8;0;77,8;0;0;0,6;1,1;6512;
2020-02-13 05:00:00;17,29;13,1;0;77,75;0;0;0,3;0,8;6512;
2020-02-13 04:00:00;17,76;13,3;0;76,21;0;0;0,3;0,6;6532;
2020-02-13 03:00:00;17,99;13,4;0;75,57;0;0;0,2;0,7;6532;
2020-02-13 02:00:00;18,22;13,4;0;74,44;0;0;0,3;0,7;6542;
2020-02-13 01:00:00;18,41;13,4;0;73,5;0;0;0,3;0,5;6542;
2020-02-13 00:00:00;18,67;13,5;0;72,53;0;0;0,3;0,8;6532;4,9
2020-02-12 23:00:00;18,88;13,4;0;71,26;0;0;0,3;0,8;6522;
2020-02-12 22:00:00;19,81;13,3;0;66,86;0;0;0,4;0,8;6542;
2020-02-12 21:00:00;20,71;14;0;66,39;0;0;0,3;0,8;6610;
2020-02-12 20:00:00;22,09;13,1;0;57,82;0;0;0,3;0,9;6668;
2020-02-12 19:00:00;24,43;14,3;77;53,9;0;0;0,6;1,3;6786;
2020-02-12 18:00:00;26,13;14;292;48,14;0;0;0,7;1,7;6844;
2020-02-12 17:00:00;27,5;14,4;542;45,49;0;0;0,5;1;6894;
2020-02-12 16:00:00;28,2;15;725;45,42;0;0;0,3;0,8;6894;
2020-02-12 15:00:00;28,98;15,5;992;44,94;0;0;0,3;0,5;6894;
2020-02-12 14:00:00;27,59;15,1;724;47,05;0;0;0,3;0,8;6894;
2020-02-12 13:00:00;27,19;14,5;789;46,78;0;0;0,4;0,8;6894;
2020-02-12 12:00:00;26,44;15,1;1032;50,71;0;0;0,6;1;6894;
2020-02-12 11:00:00;24,83;15;825;55,36;0;0;0,7;1,5;6904;
2020-02-12 10:00:00;22,42;14,2;725;60,6;0;0;1,4;2;6904;
2020-02-12 09:00:00;20,91;13,8;492;64,6;0;0;1;1,4;6904;
2020-02-12 08:00:00;19,21;13,2;224;69,18;0;0;0,2;0,5;6904;
2020-02-12 07:00:00;16,81;12,7;30;77,56;0;0;0,1;0,3;6610;
2020-02-12 06:00:00;16,07;12,5;0;80,36;0;0;0;0;6532;
2020-02-12 05:00:00;15,89;12,5;0;81,18;0;0;0;0;6522;
2020-02-12 04:00:00;16,34;12,5;0;79,05;0;0;0;0;6542;
2020-02-12 03:00:00;17,52;12,2;0;71,82;0;0;0,2;0,5;6532;
2020-02-12 02:00:00;18;12,4;0;70,44;0;0;0,3;0,7;6552;
2020-02-12 01:00:00;18,41;12,9;0;71,28;0;0;0,3;0,5;6542;
2020-02-12 00:00:00;18,16;13,8;0;76,41;0;0;0,4;1;6532;4,3
2020-02-11 23:00:00;17,99;14,1;0;78,82;0;0;0,1;0,5;6532;
2020-02-11 22:00:00;18,35;15;0;81,84;0;0;0,4;0,8;6552;
2020-02-11 21:00:00;18,91;15,3;0;80,33;0;0;0,2;0,6;6610;
2020-02-11 20:00:00;19,88;15,1;0;74,87;0;0;0,5;0,8;6678;
2020-02-11 19:00:00;22,74;14,9;74;62,02;0;0;0,5;0,8;6786;
2020-02-11 18:00:00;25,79;13,9;326;48,47;0;0;0,5;0,9;6854;
2020-02-11 17:00:00;26,99;13,1;570;43;0;0;0,5;1,4;6894;
2020-02-11 16:00:00;26,46;13,5;593;45,71;0;0;0,4;0,8;6904;
2020-02-11 15:00:00;26,62;14,3;652;47,59;0;0;0,4;0,8;6894;
2020-02-11 14:00:00;26,36;14,5;953;49,03;0;0;0,3;0,9;6894;
2020-02-11 13:00:00;25,1;14,1;703;51,2;0;0;0,3;0,8;6904;
2020-02-11 12:00:00;25,2;13,8;745;50,22;0;0;0,1;0,4;6894;
2020-02-11 11:00:00;24,47;13,8;745;52,29;0;0;0,3;1;6894;
2020-02-11 10:00:00;22,78;13,5;737;56,83;0;0;0,3;0,5;6904;
2020-02-11 09:00:00;20,3;13,3;496;65,1;0;0;0,3;0,9;6904;
2020-02-11 08:00:00;18,38;12,7;230;70,56;0;0;0,1;0,2;6904;
2020-02-11 07:00:00;14,83;12,7;28;88,25;0;0;0;0,1;6620;
2020-02-11 06:00:00;13,9;12,7;0;93,68;0;0;0;0;6502;
2020-02-11 05:00:00;14,09;12,7;0;92,26;0;0;0;0;6522;
2020-02-11 04:00:00;14,59;12,9;0;90,52;0;0;0;0;6522;
2020-02-11 03:00:00;14,71;12,8;0;88,92;0;0;0;0,1;6522;
2020-02-11 02:00:00;15,48;12,6;0;83,9;0;0;0;0,2;6522;
2020-02-11 01:00:00;16,11;13,1;0;83,57;0;0;0,1;0,3;6532;
2020-02-11 00:00:00;15,97;14,2;0;90,27;0;0;0;0,1;6532;4
2020-02-10 23:00:00;16,54;14,2;0;87,24;0;0;0;0,2;6532;
2020-02-10 22:00:00;17,26;14;0;82,1;0;0;0,1;0,3;6542;
2020-02-10 21:00:00;18,18;14,2;0;78,59;0;0;0,2;0,5;6542;
2020-02-10 20:00:00;19,22;14,2;0;73,75;0;0;0,3;0,7;6698;
2020-02-10 19:00:00;22,15;13,8;80;60,08;0;0;0,5;0,9;6806;
2020-02-10 18:00:00;24,8;13,6;338;50,77;0;0;0,3;0,5;6854;
2020-02-10 17:00:00;26,02;13,1;655;45,57;0;0;0,4;0,8;6894;
2020-02-10 16:00:00;26,55;11,6;480;40,32;0;0;0,4;0,7;6884;
2020-02-10 15:00:00;27,39;12,5;1020;40,56;0;0;0,4;0,7;6894;
2020-02-10 14:00:00;25,12;11,4;612;43,13;0;0;0,2;0,5;6904;
2020-02-10 13:00:00;26,02;11,9;483;42,2;0;0;0,4;0,9;6904;
2020-02-10 12:00:00;25,22;13;867;47,58;0;0;0,3;0,7;6894;
2020-02-10 11:00:00;23,51;13,1;691;52,97;0;0;0,4;1;6904;
2020-02-10 10:00:00;21,83;13;716;58,13;0;0;0,5;1,1;6904;
2020-02-10 09:00:00;19,74;14;175;70,83;0;0;0,1;0,4;6894;
2020-02-10 08:00:00;16,49;15,3;169;94,06;0;0;0;0,1;6904;
2020-02-10 07:00:00;13,86;13,7;20;99,98;0;0;0;0;6620;
2020-02-10 06:00:00;13,46;13,2;0;99,58;0;0;0;0;6522;
2020-02-10 05:00:00;13,85;13,6;0;99,37;0;0;0;0;6532;
2020-02-10 04:00:00;14,01;13,6;0;98,73;0;0;0;0,1;6532;
2020-02-10 03:00:00;14,58;14,2;0;98,49;0;0;0;0;6542;
2020-02-10 02:00:00;15,2;14,5;0;96,63;0;0;0;0;6532;
2020-02-10 01:00:00;16,54;15,1;0;92,27;0;0;0;0,1;6542;
2020-02-10 00:00:00;17,46;15,4;0;88,45;0;0;0;0,2;6522;2,1
2020-02-09 23:00:00;17,29;15,1;0;88;0;0;0;0,2;6532;
2020-02-09 22:00:00;17,8;14,8;0;83,5;0;0;0,1;0,3;6522;
2020-02-09 21:00:00;18,27;15,5;0;84,98;0;0;0;0,3;6552;
2020-02-09 20:00:00;19,12;16,4;0;85,42;0;0;0,2;0,5;6688;
2020-02-09 19:00:00;20,47;16,7;34;79,96;0;0;0,4;0,9;6806;
2020-02-09 18:00:00;21,54;16,9;112;75,88;0;0;0,6;1,2;6894;
2020-02-09 17:00:00;22,35;17,2;160;73,6;0;0;0,6;2;6894;
2020-02-09 16:00:00;23,35;17,6;259;71,31;0;0;0,5;0,7;6904;
2020-02-09 15:00:00;22,53;17,2;215;72,75;0;0;0,4;0,8;6904;
2020-02-09 14:00:00;23,96;17,8;324;69,14;0;0;0,2;0,5;6904;
2020-02-09 13:00:00;22,65;18,9;290;80,77;0;0;0,2;0,6;6904;
2020-02-09 12:00:00;24,45;19,8;367;76,12;0;0;0,2;0,8;6894;
2020-02-09 11:00:00;23,3;20,7;361;86,71;0;0;0,1;0,5;6904;
2020-02-09 10:00:00;23,94;20,3;241;80,97;0;0;0,1;0,2;6904;
2020-02-09 09:00:00;23,97;21,3;263;86,66;0;0;0;0,2;6904;
